编号,姓名,交路所处天数,出发车站,到达车站,工作时长,休息时长,所属交路长度,身份信息（0-乘务员；1-乘务长）,作休类型（1-作；0-休）,所属交路编号,是否请假（0-是；1-否）,工作天数,休息天数
1688,郑30,1,南京,南京,0,1440,5,0,0,7,1,2,3
1689,郑30,2,南京,南京,0,1440,5,0,0,7,1,2,3
1690,郑30,3,南京,南京,0,1440,5,0,0,7,1,2,3
1691,郑30,4,南京,温州,880,560,5,0,1,7,1,2,3
1692,郑30,5,温州,南京,920,520,5,0,1,7,1,2,3
1693,郑31,0,南京,南京,0,0,5,0,0,7,1,2,3
1694,郑31,1,南京,南京,0,1440,5,0,0,7,1,2,3
1695,郑31,2,南京,南京,0,1440,5,0,0,7,1,2,3
1696,郑31,3,南京,南京,0,1440,5,0,0,7,1,2,3
1697,郑31,4,南京,温州,880,560,5,0,1,7,1,2,3
1698,郑31,5,温州,南京,920,520,5,0,1,7,1,2,3
1699,郑32,0,南京,南京,0,0,5,0,0,7,1,2,3
1700,郑32,1,南京,南京,0,1440,5,0,0,7,1,2,3
1701,郑32,2,南京,南京,0,1440,5,0,0,7,1,2,3
1702,郑32,3,南京,南京,0,1440,5,0,0,7,1,2,3
1703,郑32,4,南京,温州,880,560,5,0,1,7,1,2,3
1704,郑32,5,温州,南京,920,520,5,0,1,7,1,2,3
1705,郑33,0,南京,南京,0,0,5,0,0,7,1,2,3
1706,郑33,1,南京,南京,0,1440,5,0,0,7,1,2,3
1707,郑33,2,南京,南京,0,1440,5,0,0,7,1,2,3
1708,郑33,3,南京,南京,0,1440,5,0,0,7,1,2,3
1709,郑33,4,南京,温州,880,560,5,0,1,7,1,2,3
1710,郑33,5,温州,南京,920,520,5,0,1,7,1,2,3
1711,郑34,0,南京,南京,0,0,5,0,0,7,1,2,3
1712,郑34,1,南京,南京,0,1440,5,0,0,7,1,2,3
1713,郑34,2,南京,南京,0,1440,5,0,0,7,1,2,3
1714,郑34,3,南京,南京,0,1440,5,0,0,7,1,2,3
1715,郑34,4,南京,温州,880,560,5,0,1,7,1,2,3
1716,郑34,5,温州,南京,920,520,5,0,1,7,1,2,3
1717,郑35,0,南京,南京,0,0,5,0,0,7,1,2,3
1718,郑35,1,温州,南京,920,520,5,0,1,7,1,2,3
1719,郑35,2,南京,南京,0,1440,5,0,0,7,1,2,3
1720,郑35,3,南京,南京,0,1440,5,0,0,7,1,2,3
1721,郑35,4,南京,南京,0,1440,5,0,0,7,1,2,3
1722,郑35,5,南京,温州,880,560,5,0,1,7,1,2,3
1723,郑36,0,南京,南京,0,0,5,0,0,7,1,2,3
1724,郑36,1,温州,南京,920,520,5,0,1,7,1,2,3
1725,郑36,2,南京,南京,0,1440,5,0,0,7,1,2,3
1726,郑36,3,南京,南京,0,1440,5,0,0,7,1,2,3
1727,郑36,4,南京,南京,0,1440,5,0,0,7,1,2,3
1728,郑36,5,南京,温州,880,560,5,0,1,7,1,2,3
1729,郑37,0,南京,南京,0,0,5,0,0,7,1,2,3
1730,郑37,1,温州,南京,920,520,5,0,1,7,1,2,3
1731,郑37,2,南京,南京,0,1440,5,0,0,7,1,2,3
1732,郑37,3,南京,南京,0,1440,5,0,0,7,1,2,3
1733,郑37,4,南京,南京,0,1440,5,0,0,7,1,2,3
1734,郑37,5,南京,温州,880,560,5,0,1,7,1,2,3
1735,郑38,0,南京,南京,0,0,5,0,0,7,1,2,3
1736,郑38,1,温州,南京,920,520,5,0,1,7,1,2,3
1737,郑38,2,南京,南京,0,1440,5,0,0,7,1,2,3
1738,郑38,3,南京,南京,0,1440,5,0,0,7,1,2,3
1739,郑38,4,南京,南京,0,1440,5,0,0,7,1,2,3
1740,郑38,5,南京,温州,880,560,5,0,1,7,1,2,3
1741,郑39,0,南京,南京,0,0,5,0,0,7,1,2,3
1742,郑39,1,温州,南京,920,520,5,0,1,7,1,2,3
1743,郑39,2,南京,南京,0,1440,5,0,0,7,1,2,3
1744,郑39,3,南京,南京,0,1440,5,0,0,7,1,2,3
1745,郑39,4,南京,南京,0,1440,5,0,0,7,1,2,3
1746,郑39,5,南京,温州,880,560,5,0,1,7,1,2,3
1747,郑40,0,南京,南京,0,0,5,0,0,7,1,2,3
1748,郑40,1,温州,南京,920,520,5,0,1,7,1,2,3
1749,郑40,2,南京,南京,0,1440,5,0,0,7,1,2,3
1750,郑40,3,南京,南京,0,1440,5,0,0,7,1,2,3
1751,郑40,4,南京,南京,0,1440,5,0,0,7,1,2,3
1752,郑40,5,南京,温州,880,560,5,0,1,7,1,2,3
1753,王1,0,南京,南京,0,0,5,1,0,8,1,2,3
1754,王1,1,南京,温州,821,619,5,1,1,8,1,2,3
1755,王1,2,温州,南京,819,621,5,1,1,8,1,2,3
1756,王1,3,南京,南京,0,1440,5,1,0,8,1,2,3
1757,王1,4,南京,南京,0,1440,5,1,0,8,1,2,3
1758,王1,5,南京,南京,0,1440,5,1,0,8,1,2,3
1759,王2,0,南京,南京,0,0,5,1,0,8,1,2,3
1760,王2,1,南京,温州,821,619,5,1,1,8,1,2,3
1761,王2,2,温州,南京,819,621,5,1,1,8,1,2,3
1762,王2,3,南京,南京,0,1440,5,1,0,8,1,2,3
1763,王2,4,南京,南京,0,1440,5,1,0,8,1,2,3
1764,王2,5,南京,南京,0,1440,5,1,0,8,1,2,3
1765,王3,0,南京,南京,0,0,5,1,0,8,1,2,3
1766,王3,1,南京,南京,0,1440,5,1,0,8,1,2,3
1767,王3,2,南京,温州,821,619,5,1,1,8,1,2,3
1768,王3,3,温州,南京,819,621,5,1,1,8,1,2,3
1769,王3,4,南京,南京,0,1440,5,1,0,8,1,2,3
1770,王3,5,南京,南京,0,1440,5,1,0,8,1,2,3
1771,王4,0,南京,南京,0,0,5,1,0,8,1,2,3
1772,王4,1,南京,南京,0,1440,5,1,0,8,1,2,3
1773,王4,2,南京,温州,821,619,5,1,1,8,1,2,3
1774,王4,3,温州,南京,819,621,5,1,1,8,1,2,3
1775,王4,4,南京,南京,0,1440,5,1,0,8,1,2,3
1776,王4,5,南京,南京,0,1440,5,1,0,8,1,2,3
1777,王5,0,南京,南京,0,0,5,1,0,8,1,2,3
1778,王5,1,南京,南京,0,1440,5,1,0,8,1,2,3
1779,王5,2,南京,南京,0,1440,5,1,0,8,1,2,3
1780,王5,3,南京,温州,821,619,5,1,1,8,1,2,3
1781,王5,4,温州,南京,819,621,5,1,1,8,1,2,3
1782,王5,5,南京,南京,0,1440,5,1,0,8,1,2,3
1783,王6,0,南京,南京,0,0,5,1,0,8,1,2,3
1784,王6,1,南京,南京,0,1440,5,1,0,8,1,2,3
1785,王6,2,南京,南京,0,1440,5,1,0,8,1,2,3
1786,王6,3,南京,温州,821,619,5,1,1,8,1,2,3
1787,王6,4,温州,南京,819,621,5,1,1,8,1,2,3
1788,王6,5,南京,南京,0,1440,5,1,0,8,1,2,3
1789,王7,0,南京,南京,0,0,5,1,0,8,1,2,3
1790,王7,1,南京,南京,0,1440,5,1,0,8,1,2,3
1791,王7,2,南京,南京,0,1440,5,1,0,8,1,2,3
1792,王7,3,南京,南京,0,1440,5,1,0,8,1,2,3
1793,王7,4,南京,温州,821,619,5,1,1,8,1,2,3
1794,王7,5,温州,南京,819,621,5,1,1,8,1,2,3
1795,王8,0,南京,南京,0,0,5,1,0,8,1,2,3
1796,王8,1,南京,南京,0,1440,5,1,0,8,1,2,3
1797,王8,2,南京,南京,0,1440,5,1,0,8,1,2,3
1798,王8,3,南京,南京,0,1440,5,1,0,8,1,2,3
1799,王8,4,南京,温州,821,619,5,1,1,8,1,2,3
1800,王8,5,温州,南京,819,621,5,1,1,8,1,2,3
1801,王9,0,南京,南京,0,0,5,1,0,8,1,2,3
1802,王9,1,温州,南京,819,621,5,1,1,8,1,2,3
1803,王9,2,南京,南京,0,1440,5,1,0,8,1,2,3
1804,王9,3,南京,南京,0,1440,5,1,0,8,1,2,3
1805,王9,4,南京,南京,0,1440,5,1,0,8,1,2,3
1806,王9,5,南京,温州,821,619,5,1,1,8,1,2,3
1807,王10,0,南京,南京,0,0,5,1,0,8,1,2,3
1808,王10,1,温州,南京,819,621,5,1,1,8,1,2,3
1809,王10,2,南京,南京,0,1440,5,1,0,8,1,2,3
1810,王10,3,南京,南京,0,1440,5,1,0,8,1,2,3
1811,王10,4,南京,南京,0,1440,5,1,0,8,1,2,3
1812,王10,5,南京,温州,821,619,5,1,1,8,1,2,3
1813,王11,0,南京,南京,0,0,5,0,0,8,1,2,3
1814,王11,1,南京,温州,821,619,5,0,1,8,1,2,3
1815,王11,2,温州,南京,819,621,5,0,1,8,1,2,3
1816,王11,3,南京,南京,0,1440,5,0,0,8,1,2,3
1817,王11,4,南京,南京,0,1440,5,0,0,8,1,2,3
1818,王11,5,南京,南京,0,1440,5,0,0,8,1,2,3
1819,王12,0,南京,南京,0,0,5,0,0,8,1,2,3
1820,王12,1,南京,温州,821,619,5,0,1,8,1,2,3
1821,王12,2,温州,南京,819,621,5,0,1,8,1,2,3
1822,王12,3,南京,南京,0,1440,5,0,0,8,1,2,3
1823,王12,4,南京,南京,0,1440,5,0,0,8,1,2,3
1824,王12,5,南京,南京,0,1440,5,0,0,8,1,2,3
1825,王13,0,南京,南京,0,0,5,0,0,8,1,2,3
1826,王13,1,南京,温州,821,619,5,0,1,8,1,2,3
1827,王13,2,温州,南京,819,621,5,0,1,8,1,2,3
1828,王13,3,南京,南京,0,1440,5,0,0,8,1,2,3
1829,王13,4,南京,南京,0,1440,5,0,0,8,1,2,3
1830,王13,5,南京,南京,0,1440,5,0,0,8,1,2,3
1831,王14,0,南京,南京,0,0,5,0,0,8,1,2,3
1832,王14,1,南京,温州,821,619,5,0,1,8,1,2,3
1833,王14,2,温州,南京,819,621,5,0,1,8,1,2,3
1834,王14,3,南京,南京,0,1440,5,0,0,8,1,2,3
1835,王14,4,南京,南京,0,1440,5,0,0,8,1,2,3
1836,王14,5,南京,南京,0,1440,5,0,0,8,1,2,3
1837,王15,0,南京,南京,0,0,5,0,0,8,1,2,3
1838,王15,1,南京,温州,821,619,5,0,1,8,1,2,3
1839,王15,2,温州,南京,819,621,5,0,1,8,1,2,3
1840,王15,3,南京,南京,0,1440,5,0,0,8,1,2,3
1841,王15,4,南京,南京,0,1440,5,0,0,8,1,2,3
1842,王15,5,南京,南京,0,1440,5,0,0,8,1,2,3
1843,王16,0,南京,南京,0,0,5,0,0,8,1,2,3
1844,王16,1,南京,温州,821,619,5,0,1,8,1,2,3
1845,王16,2,温州,南京,819,621,5,0,1,8,1,2,3
1846,王16,3,南京,南京,0,1440,5,0,0,8,1,2,3
1847,王16,4,南京,南京,0,1440,5,0,0,8,1,2,3
1848,王16,5,南京,南京,0,1440,5,0,0,8,1,2,3
1849,王17,0,南京,南京,0,0,5,0,0,8,1,2,3
1850,王17,1,南京,南京,0,1440,5,0,0,8,1,2,3
1851,王17,2,南京,温州,821,619,5,0,1,8,1,2,3
1852,王17,3,温州,南京,819,621,5,0,1,8,1,2,3
1853,王17,4,南京,南京,0,1440,5,0,0,8,1,2,3
1854,王17,5,南京,南京,0,1440,5,0,0,8,1,2,3
1855,王18,0,南京,南京,0,0,5,0,0,8,1,2,3
1856,王18,1,南京,南京,0,1440,5,0,0,8,1,2,3
1857,王18,2,南京,温州,821,619,5,0,1,8,1,2,3
1858,王18,3,温州,南京,819,621,5,0,1,8,1,2,3
1859,王18,4,南京,南京,0,1440,5,0,0,8,1,2,3
1860,王18,5,南京,南京,0,1440,5,0,0,8,1,2,3
1861,王19,0,南京,南京,0,0,5,0,0,8,1,2,3
1862,王19,1,南京,南京,0,1440,5,0,0,8,1,2,3
1863,王19,2,南京,温州,821,619,5,0,1,8,1,2,3
1864,王19,3,温州,南京,819,621,5,0,1,8,1,2,3
1865,王19,4,南京,南京,0,1440,5,0,0,8,1,2,3
1866,王19,5,南京,南京,0,1440,5,0,0,8,1,2,3
1867,王20,0,南京,南京,0,0,5,0,0,8,1,2,3
1868,王20,1,南京,南京,0,1440,5,0,0,8,1,2,3
1869,王20,2,南京,温州,821,619,5,0,1,8,1,2,3
1870,王20,3,温州,南京,819,621,5,0,1,8,1,2,3
1871,王20,4,南京,南京,0,1440,5,0,0,8,1,2,3
1872,王20,5,南京,南京,0,1440,5,0,0,8,1,2,3
1873,王21,0,南京,南京,0,0,5,0,0,8,1,2,3
1874,王21,1,南京,南京,0,1440,5,0,0,8,1,2,3
1875,王21,2,南京,温州,821,619,5,0,1,8,1,2,3
1876,王21,3,温州,南京,819,621,5,0,1,8,1,2,3
1877,王21,4,南京,南京,0,1440,5,0,0,8,1,2,3
1878,王21,5,南京,南京,0,1440,5,0,0,8,1,2,3
1879,王22,0,南京,南京,0,0,5,0,0,8,1,2,3
1880,王22,1,南京,南京,0,1440,5,0,0,8,1,2,3
1881,王22,2,南京,温州,821,619,5,0,1,8,1,2,3
1882,王22,3,温州,南京,819,621,5,0,1,8,1,2,3
1883,王22,4,南京,南京,0,1440,5,0,0,8,1,2,3
1884,王22,5,南京,南京,0,1440,5,0,0,8,1,2,3
1885,王23,0,南京,南京,0,0,5,0,0,8,1,2,3
1886,王23,1,南京,南京,0,1440,5,0,0,8,1,2,3
1887,王23,2,南京,南京,0,1440,5,0,0,8,1,2,3
1888,王23,3,南京,温州,821,619,5,0,1,8,1,2,3
1889,王23,4,温州,南京,819,621,5,0,1,8,1,2,3
1890,王23,5,南京,南京,0,1440,5,0,0,8,1,2,3
1891,王24,0,南京,南京,0,0,5,0,0,8,1,2,3
1892,王24,1,南京,南京,0,1440,5,0,0,8,1,2,3
1893,王24,2,南京,南京,0,1440,5,0,0,8,1,2,3
1894,王24,3,南京,温州,821,619,5,0,1,8,1,2,3
1895,王24,4,温州,南京,819,621,5,0,1,8,1,2,3
1896,王24,5,南京,南京,0,1440,5,0,0,8,1,2,3
1897,王25,0,南京,南京,0,0,5,0,0,8,1,2,3
1898,王25,1,南京,南京,0,1440,5,0,0,8,1,2,3
1899,王25,2,南京,南京,0,1440,5,0,0,8,1,2,3
1900,王25,3,南京,温州,821,619,5,0,1,8,1,2,3
1901,王25,4,温州,南京,819,621,5,0,1,8,1,2,3
1902,王25,5,南京,南京,0,1440,5,0,0,8,1,2,3
1903,王26,0,南京,南京,0,0,5,0,0,8,1,2,3
1904,王26,1,南京,南京,0,1440,5,0,0,8,1,2,3
1905,王26,2,南京,南京,0,1440,5,0,0,8,1,2,3
1906,王26,3,南京,温州,821,619,5,0,1,8,1,2,3
1907,王26,4,温州,南京,819,621,5,0,1,8,1,2,3
1908,王26,5,南京,南京,0,1440,5,0,0,8,1,2,3
1909,王27,0,南京,南京,0,0,5,0,0,8,1,2,3
1910,王27,1,南京,南京,0,1440,5,0,0,8,1,2,3
1911,王27,2,南京,南京,0,1440,5,0,0,8,1,2,3
1912,王27,3,南京,温州,821,619,5,0,1,8,1,2,3
1913,王27,4,温州,南京,819,621,5,0,1,8,1,2,3
1914,王27,5,南京,南京,0,1440,5,0,0,8,1,2,3
1915,王28,0,南京,南京,0,0,5,0,0,8,1,2,3
1916,王28,1,南京,南京,0,1440,5,0,0,8,1,2,3
1917,王28,2,南京,南京,0,1440,5,0,0,8,1,2,3
1918,王28,3,南京,温州,821,619,5,0,1,8,1,2,3
1919,王28,4,温州,南京,819,621,5,0,1,8,1,2,3
1920,王28,5,南京,南京,0,1440,5,0,0,8,1,2,3
1921,王29,0,南京,南京,0,0,5,0,0,8,1,2,3
1922,王29,1,南京,南京,0,1440,5,0,0,8,1,2,3
1923,王29,2,南京,南京,0,1440,5,0,0,8,1,2,3
1924,王29,3,南京,南京,0,1440,5,0,0,8,1,2,3
1925,王29,4,南京,温州,821,619,5,0,1,8,1,2,3
1926,王29,5,温州,南京,819,621,5,0,1,8,1,2,3
1927,王30,0,南京,南京,0,0,5,0,0,8,1,2,3
1928,王30,1,南京,南京,0,1440,5,0,0,8,1,2,3
1929,王30,2,南京,南京,0,1440,5,0,0,8,1,2,3
1930,王30,3,南京,南京,0,1440,5,0,0,8,1,2,3
1931,王30,4,南京,温州,821,619,5,0,1,8,1,2,3
1932,王30,5,温州,南京,819,621,5,0,1,8,1,2,3
1933,王31,0,南京,南京,0,0,5,0,0,8,1,2,3
1934,王31,1,南京,南京,0,1440,5,0,0,8,1,2,3
1935,王31,2,南京,南京,0,1440,5,0,0,8,1,2,3
1936,王31,3,南京,南京,0,1440,5,0,0,8,1,2,3
1937,王31,4,南京,温州,821,619,5,0,1,8,1,2,3
1938,王31,5,温州,南京,819,621,5,0,1,8,1,2,3
1939,王32,0,南京,南京,0,0,5,0,0,8,1,2,3
1940,王32,1,南京,南京,0,1440,5,0,0,8,1,2,3
1941,王32,2,南京,南京,0,1440,5,0,0,8,1,2,3
1942,王32,3,南京,南京,0,1440,5,0,0,8,1,2,3
1943,王32,4,南京,温州,821,619,5,0,1,8,1,2,3
1944,王32,5,温州,南京,819,621,5,0,1,8,1,2,3
1945,王33,0,南京,南京,0,0,5,0,0,8,1,2,3
1946,王33,1,南京,南京,0,1440,5,0,0,8,1,2,3
1947,王33,2,南京,南京,0,1440,5,0,0,8,1,2,3
1948,王33,3,南京,南京,0,1440,5,0,0,8,1,2,3
1949,王33,4,南京,温州,821,619,5,0,1,8,1,2,3
1950,王33,5,温州,南京,819,621,5,0,1,8,1,2,3
1951,王34,0,南京,南京,0,0,5,0,0,8,1,2,3
1952,王34,1,南京,南京,0,1440,5,0,0,8,1,2,3
1953,王34,2,南京,南京,0,1440,5,0,0,8,1,2,3
1954,王34,3,南京,南京,0,1440,5,0,0,8,1,2,3
1955,王34,4,南京,温州,821,619,5,0,1,8,1,2,3
1956,王34,5,温州,南京,819,621,5,0,1,8,1,2,3
1957,王35,0,南京,南京,0,0,5,0,0,8,1,2,3
1958,王35,1,温州,南京,819,621,5,0,1,8,1,2,3
1959,王35,2,南京,南京,0,1440,5,0,0,8,1,2,3
1960,王35,3,南京,南京,0,1440,5,0,0,8,1,2,3
1961,王35,4,南京,南京,0,1440,5,0,0,8,1,2,3
1962,王35,5,南京,温州,821,619,5,0,1,8,1,2,3
1963,王36,0,南京,南京,0,0,5,0,0,8,1,2,3
1964,王36,1,温州,南京,819,621,5,0,1,8,1,2,3
1965,王36,2,南京,南京,0,1440,5,0,0,8,1,2,3
1966,王36,3,南京,南京,0,1440,5,0,0,8,1,2,3
1967,王36,4,南京,南京,0,1440,5,0,0,8,1,2,3
1968,王36,5,南京,温州,821,619,5,0,1,8,1,2,3
1969,王37,0,南京,南京,0,0,5,0,0,8,1,2,3
1970,王37,1,温州,南京,819,621,5,0,1,8,1,2,3
1971,王37,2,南京,南京,0,1440,5,0,0,8,1,2,3
1972,王37,3,南京,南京,0,1440,5,0,0,8,1,2,3
1973,王37,4,南京,南京,0,1440,5,0,0,8,1,2,3
1974,王37,5,南京,温州,821,619,5,0,1,8,1,2,3
1975,王38,0,南京,南京,0,0,5,0,0,8,1,2,3
1976,王38,1,温州,南京,819,621,5,0,1,8,1,2,3
1977,王38,2,南京,南京,0,1440,5,0,0,8,1,2,3
1978,王38,3,南京,南京,0,1440,5,0,0,8,1,2,3
1979,王38,4,南京,南京,0,1440,5,0,0,8,1,2,3
1980,王38,5,南京,温州,821,619,5,0,1,8,1,2,3
1981,王39,0,南京,南京,0,0,5,0,0,8,1,2,3
1982,王39,1,温州,南京,819,621,5,0,1,8,1,2,3
1983,王39,2,南京,南京,0,1440,5,0,0,8,1,2,3
1984,王39,3,南京,南京,0,1440,5,0,0,8,1,2,3
1985,王39,4,南京,南京,0,1440,5,0,0,8,1,2,3
1986,王39,5,南京,温州,821,619,5,0,1,8,1,2,3
1987,王40,0,南京,南京,0,0,5,0,0,8,1,2,3
1988,王40,1,温州,南京,819,621,5,0,1,8,1,2,3
1989,王40,2,南京,南京,0,1440,5,0,0,8,1,2,3
1990,王40,3,南京,南京,0,1440,5,0,0,8,1,2,3
1991,王40,4,南京,南京,0,1440,5,0,0,8,1,2,3
1992,王40,5,南京,温州,821,619,5,0,1,8,1,2,3
1993,冯1,0,南京,南京,0,0,5,1,0,9,1,2,3
1994,冯1,1,南京,深圳,861,579,5,1,1,9,1,2,3
1995,冯1,2,深圳,南京,836,604,5,1,1,9,1,2,3
1996,冯1,3,南京,南京,0,1440,5,1,0,9,1,2,3
1997,冯1,4,南京,南京,0,1440,5,1,0,9,1,2,3
1998,冯1,5,南京,南京,0,1440,5,1,0,9,1,2,3
1999,冯2,0,南京,南京,0,0,5,1,0,9,1,2,3
2000,冯2,1,南京,南京,0,1440,5,1,0,9,1,2,3
2001,冯2,2,南京,深圳,861,579,5,1,1,9,1,2,3
2002,冯2,3,深圳,南京,836,604,5,1,1,9,1,2,3
2003,冯2,4,南京,南京,0,1440,5,1,0,9,1,2,3
2004,冯2,5,南京,南京,0,1440,5,1,0,9,1,2,3
2005,冯3,0,南京,南京,0,0,5,1,0,9,1,2,3
2006,冯3,1,南京,南京,0,1440,5,1,0,9,1,2,3
2007,冯3,2,南京,南京,0,1440,5,1,0,9,1,2,3
2008,冯3,3,南京,深圳,861,579,5,1,1,9,1,2,3
2009,冯3,4,深圳,南京,836,604,5,1,1,9,1,2,3
2010,冯3,5,南京,南京,0,1440,5,1,0,9,1,2,3
2011,冯4,0,南京,南京,0,0,5,1,0,9,1,2,3
2012,冯4,1,南京,南京,0,1440,5,1,0,9,1,2,3
2013,冯4,2,南京,南京,0,1440,5,1,0,9,1,2,3
2014,冯4,3,南京,南京,0,1440,5,1,0,9,1,2,3
2015,冯4,4,南京,深圳,861,579,5,1,1,9,1,2,3
2016,冯4,5,深圳,南京,836,604,5,1,1,9,1,2,3
2017,冯5,0,南京,南京,0,0,5,1,0,9,1,2,3
2018,冯5,1,深圳,南京,836,604,5,1,1,9,1,2,3
2019,冯5,2,南京,南京,0,1440,5,1,0,9,1,2,3
2020,冯5,3,南京,南京,0,1440,5,1,0,9,1,2,3
2021,冯5,4,南京,南京,0,1440,5,1,0,9,1,2,3
2022,冯5,5,南京,深圳,861,579,5,1,1,9,1,2,3
2023,冯6,0,南京,南京,0,0,5,0,0,9,1,2,3
2024,冯6,1,南京,深圳,861,579,5,0,1,9,1,2,3
2025,冯6,2,深圳,南京,836,604,5,0,1,9,1,2,3
2026,冯6,3,南京,南京,0,1440,5,0,0,9,1,2,3
2027,冯6,4,南京,南京,0,1440,5,0,0,9,1,2,3
2028,冯6,5,南京,南京,0,1440,5,0,0,9,1,2,3
2029,冯7,0,南京,南京,0,0,5,0,0,9,1,2,3
2030,冯7,1,南京,深圳,861,579,5,0,1,9,1,2,3
2031,冯7,2,深圳,南京,836,604,5,0,1,9,1,2,3
2032,冯7,3,南京,南京,0,1440,5,0,0,9,1,2,3
2033,冯7,4,南京,南京,0,1440,5,0,0,9,1,2,3
2034,冯7,5,南京,南京,0,1440,5,0,0,9,1,2,3
2035,冯8,0,南京,南京,0,0,5,0,0,9,1,2,3
2036,冯8,1,南京,深圳,861,579,5,0,1,9,1,2,3
2037,冯8,2,深圳,南京,836,604,5,0,1,9,1,2,3
2038,冯8,3,南京,南京,0,1440,5,0,0,9,1,2,3
2039,冯8,4,南京,南京,0,1440,5,0,0,9,1,2,3
2040,冯8,5,南京,南京,0,1440,5,0,0,9,1,2,3
2041,冯9,0,南京,南京,0,0,5,0,0,9,1,2,3
2042,冯9,1,南京,深圳,861,579,5,0,1,9,1,2,3
2043,冯9,2,深圳,南京,836,604,5,0,1,9,1,2,3
2044,冯9,3,南京,南京,0,1440,5,0,0,9,1,2,3
2045,冯9,4,南京,南京,0,1440,5,0,0,9,1,2,3
2046,冯9,5,南京,南京,0,1440,5,0,0,9,1,2,3
2047,冯10,0,南京,南京,0,0,5,0,0,9,1,2,3
2048,冯10,1,南京,深圳,861,579,5,0,1,9,1,2,3
2049,冯10,2,深圳,南京,836,604,5,0,1,9,1,2,3
2050,冯10,3,南京,南京,0,1440,5,0,0,9,1,2,3
2051,冯10,4,南京,南京,0,1440,5,0,0,9,1,2,3
2052,冯10,5,南京,南京,0,1440,5,0,0,9,1,2,3
2053,冯11,0,南京,南京,0,0,5,0,0,9,1,2,3
2054,冯11,1,南京,南京,0,1440,5,0,0,9,1,2,3
2055,冯11,2,南京,深圳,861,579,5,0,1,9,1,2,3
2056,冯11,3,深圳,南京,836,604,5,0,1,9,1,2,3
2057,冯11,4,南京,南京,0,1440,5,0,0,9,1,2,3
2058,冯11,5,南京,南京,0,1440,5,0,0,9,1,2,3
2059,冯12,0,南京,南京,0,0,5,0,0,9,1,2,3
2060,冯12,1,南京,南京,0,1440,5,0,0,9,1,2,3
2061,冯12,2,南京,深圳,861,579,5,0,1,9,1,2,3
2062,冯12,3,深圳,南京,836,604,5,0,1,9,1,2,3
2063,冯12,4,南京,南京,0,1440,5,0,0,9,1,2,3
2064,冯12,5,南京,南京,0,1440,5,0,0,9,1,2,3
2065,冯13,0,南京,南京,0,0,5,0,0,9,1,2,3
2066,冯13,1,南京,南京,0,1440,5,0,0,9,1,2,3
2067,冯13,2,南京,深圳,861,579,5,0,1,9,1,2,3
2068,冯13,3,深圳,南京,836,604,5,0,1,9,1,2,3
2069,冯13,4,南京,南京,0,1440,5,0,0,9,1,2,3
2070,冯13,5,南京,南京,0,1440,5,0,0,9,1,2,3
2071,冯14,0,南京,南京,0,0,5,0,0,9,1,2,3
2072,冯14,1,南京,南京,0,1440,5,0,0,9,1,2,3
2073,冯14,2,南京,深圳,861,579,5,0,1,9,1,2,3
2074,冯14,3,深圳,南京,836,604,5,0,1,9,1,2,3
2075,冯14,4,南京,南京,0,1440,5,0,0,9,1,2,3
2076,冯14,5,南京,南京,0,1440,5,0,0,9,1,2,3
2077,冯15,0,南京,南京,0,0,5,0,0,9,1,2,3
2078,冯15,1,南京,南京,0,1440,5,0,0,9,1,2,3
2079,冯15,2,南京,深圳,861,579,5,0,1,9,1,2,3
2080,冯15,3,深圳,南京,836,604,5,0,1,9,1,2,3
2081,冯15,4,南京,南京,0,1440,5,0,0,9,1,2,3
2082,冯15,5,南京,南京,0,1440,5,0,0,9,1,2,3
2083,冯16,0,南京,南京,0,0,5,0,0,9,1,2,3
2084,冯16,1,南京,南京,0,1440,5,0,0,9,1,2,3
2085,冯16,2,南京,南京,0,1440,5,0,0,9,1,2,3
2086,冯16,3,南京,深圳,861,579,5,0,1,9,1,2,3
2087,冯16,4,深圳,南京,836,604,5,0,1,9,1,2,3
2088,冯16,5,南京,南京,0,1440,5,0,0,9,1,2,3
2089,冯17,0,南京,南京,0,0,5,0,0,9,1,2,3
2090,冯17,1,南京,南京,0,1440,5,0,0,9,1,2,3
2091,冯17,2,南京,南京,0,1440,5,0,0,9,1,2,3
2092,冯17,3,南京,深圳,861,579,5,0,1,9,1,2,3
2093,冯17,4,深圳,南京,836,604,5,0,1,9,1,2,3
2094,冯17,5,南京,南京,0,1440,5,0,0,9,1,2,3
2095,冯18,0,南京,南京,0,0,5,0,0,9,1,2,3
2096,冯18,1,南京,南京,0,1440,5,0,0,9,1,2,3
2097,冯18,2,南京,南京,0,1440,5,0,0,9,1,2,3
2098,冯18,3,南京,深圳,861,579,5,0,1,9,1,2,3
2099,冯18,4,深圳,南京,836,604,5,0,1,9,1,2,3
2100,冯18,5,南京,南京,0,1440,5,0,0,9,1,2,3
2101,冯19,0,南京,南京,0,0,5,0,0,9,1,2,3
2102,冯19,1,南京,南京,0,1440,5,0,0,9,1,2,3
2103,冯19,2,南京,南京,0,1440,5,0,0,9,1,2,3
2104,冯19,3,南京,深圳,861,579,5,0,1,9,1,2,3
2105,冯19,4,深圳,南京,836,604,5,0,1,9,1,2,3
2106,冯19,5,南京,南京,0,1440,5,0,0,9,1,2,3
2107,冯20,0,南京,南京,0,0,5,0,0,9,1,2,3
